position,x,y,z,rmse_vx,rmse_vy,rmse_vz,sample_count,mean_vx,mean_vy,mean_vz
"(41, -4, 11)",41,-4,11,0.0038437652,0.0086377375,0.01476899,125,0.5548503,0.4225945,0.42630374
"(45, -4, 11)",45,-4,11,0.003947703,0.0090424055,0.014787347,125,0.55613387,0.4166111,0.42943415
"(49, -4, 11)",49,-4,11,0.0044995532,0.008480119,0.013486757,125,0.55655587,0.41174486,0.43289155
"(53, -4, 11)",53,-4,11,0.0052107307,0.0073636477,0.011118303,125,0.5565357,0.4088502,0.43572932
"(57, -4, 11)",57,-4,11,0.0057201884,0.006312864,0.00908904,125,0.5560212,0.4084445,0.4366107
"(61, -4, 11)",61,-4,11,0.006193973,0.006396397,0.009808593,125,0.5551393,0.4104043,0.43465838
"(65, -4, 11)",65,-4,11,0.0066152043,0.0074149496,0.0126676615,125,0.5541336,0.41408616,0.42966965
"(69, -4, 11)",69,-4,11,0.0070368084,0.008534056,0.015141282,125,0.5530275,0.418303,0.42236122
"(73, -4, 11)",73,-4,11,0.0069127185,0.009389227,0.015722863,125,0.5523888,0.42165938,0.41426545
"(77, -4, 11)",77,-4,11,0.006336575,0.010337116,0.014303852,125,0.552917,0.42336518,0.4072911
"(81, -4, 11)",81,-4,11,0.0055614277,0.011466239,0.011777336,125,0.5548303,0.42375463,0.4031535
"(85, -4, 11)",85,-4,11,0.004926479,0.0121254,0.01056574,125,0.55773693,0.4237641,0.4030592
"(89, -4, 11)",89,-4,11,0.0055162287,0.01199228,0.012270593,125,0.56110364,0.42411003,0.4072742
"(93, -4, 11)",93,-4,11,0.0077141593,0.011149931,0.015174751,125,0.56393194,0.42550153,0.4152455
"(97, -4, 11)",97,-4,11,0.009970794,0.010125584,0.017195942,125,0.5647631,0.42758563,0.4258123
"(101, -4, 11)",101,-4,11,0.011996051,0.009092518,0.017389098,125,0.562465,0.4294964,0.43740803
"(105, -4, 11)",105,-4,11,0.013438236,0.008154465,0.015876044,125,0.5571066,0.43072113,0.448389
"(109, -4, 11)",109,-4,11,0.014330658,0.00752442,0.013789796,100,0.55099213,0.43094593,0.45554435
"(113, -4, 11)",113,-4,11,0.014637893,0.0070217936,0.0115381675,75,0.54331106,0.43033737,0.4607878
"(117, -4, 11)",117,-4,11,0.014421026,0.0066176145,0.008900347,50,0.53508097,0.42951116,0.46364522
"(121, -4, 11)",121,-4,11,0.013806506,0.0061531696,0.006297762,25,0.5272659,0.42891145,0.46392795
"(-121, -8, 11)",-121,-8,11,0.009385159,0.005760409,0.0041946694,25,0.60817057,0.43918374,0.41959754
"(-117, -8, 11)",-117,-8,11,0.0080638835,0.008040834,0.006131587,50,0.5920615,0.42108962,0.41841847
"(-113, -8, 11)",-113,-8,11,0.0069136946,0.009673015,0.007386453,75,0.5734403,0.3981216,0.41676307
"(-109, -8, 11)",-109,-8,11,0.0066527766,0.011413012,0.008066847,100,0.5540298,0.372565,0.415238
"(-105, -8, 11)",-105,-8,11,0.0071801385,0.013252214,0.008109195,125,0.5356714,0.34804663,0.4140586
"(-101, -8, 11)",-101,-8,11,0.0065510976,0.011320035,0.008601683,125,0.5187649,0.32398218,0.41419268
"(-97, -8, 11)",-97,-8,11,0.007144516,0.008199748,0.008951878,125,0.5083392,0.31124192,0.41532236
"(-93, -8, 11)",-93,-8,11,0.009705275,0.00841393,0.009062654,125,0.5058196,0.31620705,0.41721556
"(-89, -8, 11)",-89,-8,11,0.013375249,0.012910005,0.009210795,125,0.511881,0.3411526,0.4199157
"(-85, -8, 11)",-85,-8,11,0.016672313,0.017787432,0.008809316,125,0.52476704,0.38440347,0.42348054
"(-81, -8, 11)",-81,-8,11,0.019427726,0.019712167,0.008493195,125,0.54101485,0.43637455,0.42787912
"(-78, -8, 11)",-78,-8,11,0.020798244,0.018794397,0.008187462,125,0.5562234,0.4869021,0.43247715
"(-74, -8, 11)",-74,-8,11,0.020663714,0.014631954,0.008497075,125,0.5671776,0.5275039,0.43627694
"(-70, -8, 11)",-70,-8,11,0.018778035,0.011230461,0.009439313,125,0.5710495,0.5507511,0.4385195
"(-66, -8, 11)",-66,-8,11,0.014802633,0.013551619,0.010405332,125,0.5685459,0.55510455,0.439029
"(-62, -8, 11)",-62,-8,11,0.0113082165,0.017593468,0.011452257,125,0.5616334,0.54299784,0.43734404
"(-58, -8, 11)",-58,-8,11,0.00939841,0.018726185,0.011951091,125,0.5535212,0.51843303,0.43394938
"(-54, -8, 11)",-54,-8,11,0.008680962,0.015464644,0.011265343,125,0.54915327,0.4892222,0.42992932
"(-50, -8, 11)",-50,-8,11,0.0087556215,0.010249845,0.009652681,125,0.5501785,0.46255353,0.42610222
"(-46, -8, 11)",-46,-8,11,0.009223116,0.008295669,0.007547875,125,0.55562854,0.4427767,0.42297083
"(-42, -8, 11)",-42,-8,11,0.009309789,0.0097921705,0.0060392944,125,0.562369,0.4295372,0.42067707
"(-38, -8, 11)",-38,-8,11,0.008657391,0.010141412,0.0060026497,125,0.5668511,0.42049867,0.41906834
"(-34, -8, 11)",-34,-8,11,0.009276764,0.008656724,0.006360923,125,0.5666131,0.41439775,0.41790715
"(-30, -8, 11)",-30,-8,11,0.011601643,0.00755785,0.006619781,125,0.5608446,0.41079587,0.41742417
"(-26, -8, 11)",-26,-8,11,0.013719515,0.007847464,0.006731283,125,0.55068684,0.40940467,0.4177078
"(-22, -8, 11)",-22,-8,11,0.015321818,0.009723568,0.0069673094,125,0.5395009,0.4101551,0.41917104
"(-18, -8, 11)",-18,-8,11,0.01610009,0.012145373,0.007016211,125,0.5308503,0.41277826,0.42171776
"(-14, -8, 11)",-14,-8,11,0.016318187,0.014251216,0.0066996566,125,0.5261842,0.41742802,0.42450964
"(-10, -8, 11)",-10,-8,11,0.01572405,0.014696521,0.006298885,125,0.52570564,0.42448056,0.4265583
"(-6, -8, 11)",-6,-8,11,0.014016111,0.013267648,0.0061446703,125,0.5285161,0.4338579,0.42717147
"(-2, -8, 11)",-2,-8,11,0.011456603,0.010171268,0.0063853855,125,0.5327524,0.44424123,0.4259574
"(2, -8, 11)",2,-8,11,0.008477489,0.0063523133,0.006356707,125,0.5374596,0.45357233,0.4236744
"(6, -8, 11)",6,-8,11,0.006777431,0.004235588,0.005405575,125,0.5414177,0.45929953,0.42138526
"(10, -8, 11)",10,-8,11,0.0066757784,0.004312726,0.0038209823,125,0.54416955,0.4600496,0.41980478
"(14, -8, 11)",14,-8,11,0.0066005276,0.0044680946,0.002687968,125,0.54614925,0.45686582,0.4194202
"(18, -8, 11)",18,-8,11,0.0061502475,0.0043568583,0.0030969603,125,0.54816693,0.45180526,0.42038938
"(22, -8, 11)",22,-8,11,0.005658959,0.00467784,0.0042235055,125,0.55082035,0.44691724,0.42231026
"(25, -8, 11)",25,-8,11,0.0051819105,0.0051188814,0.0057334206,125,0.55404323,0.44294566,0.4245488
"(29, -8, 11)",29,-8,11,0.0049491795,0.005402856,0.007683507,125,0.5575074,0.4391542,0.4269598
"(33, -8, 11)",33,-8,11,0.0047282632,0.005682933,0.009640277,125,0.5604591,0.43439704,0.4294213
"(37, -8, 11)",37,-8,11,0.00444456,0.006385011,0.011157773,125,0.56253785,0.4283002,0.43206906
"(41, -8, 11)",41,-8,11,0.0041746167,0.007029424,0.011847655,125,0.56336445,0.42152193,0.43476117
"(45, -8, 11)",45,-8,11,0.0040885042,0.007057746,0.011441238,125,0.5629833,0.41517046,0.43735972
"(49, -8, 11)",49,-8,11,0.0043769674,0.0065005776,0.010063765,125,0.56202704,0.41058308,0.43926898
"(53, -8, 11)",53,-8,11,0.005101126,0.0060197497,0.008808786,125,0.56076944,0.4084744,0.43961608
"(57, -8, 11)",57,-8,11,0.0058277375,0.006030122,0.009598199,125,0.5591147,0.40926707,0.43745956
"(61, -8, 11)",61,-8,11,0.0065216916,0.0067432537,0.012351816,125,0.557021,0.4125356,0.43245754
"(65, -8, 11)",65,-8,11,0.006904375,0.007424989,0.015139999,125,0.5545419,0.41710722,0.42489856
"(69, -8, 11)",69,-8,11,0.0070013595,0.007902622,0.01640346,125,0.5516759,0.42166334,0.41591093
"(73, -8, 11)",73,-8,11,0.006552191,0.00824873,0.015606262,125,0.54903835,0.42487973,0.4072306
"(77, -8, 11)",77,-8,11,0.005649924,0.008916595,0.013263822,125,0.54756755,0.42644313,0.4006456
"(81, -8, 11)",81,-8,11,0.0047599454,0.0100320075,0.010760406,125,0.5476956,0.4270376,0.3975737
"(85, -8, 11)",85,-8,11,0.0046741473,0.0108175455,0.010755977,125,0.54949725,0.42764282,0.39897877
"(89, -8, 11)",89,-8,11,0.00598009,0.010846916,0.013222886,125,0.5525404,0.42868054,0.40465853
"(93, -8, 11)",93,-8,11,0.008233588,0.010058882,0.0157496,125,0.55587196,0.43039525,0.41365218
"(97, -8, 11)",97,-8,11,0.010296352,0.009069655,0.017056258,125,0.5581366,0.43205592,0.4247062
"(101, -8, 11)",101,-8,11,0.01196242,0.008406743,0.01674054,125,0.55822915,0.43285087,0.4363771
"(105, -8, 11)",105,-8,11,0.013092888,0.0080718165,0.015192602,125,0.5557674,0.43235987,0.44711232
"(109, -8, 11)",109,-8,11,0.013848654,0.007837823,0.013300583,100,0.55240643,0.43116063,0.45406187
"(113, -8, 11)",113,-8,11,0.014320206,0.007510757,0.011210153,75,0.54764867,0.42948726,0.45929798
"(117, -8, 11)",117,-8,11,0.014472723,0.007267156,0.0086734025,50,0.5422594,0.42821884,0.4623779
"(121, -8, 11)",121,-8,11,0.014264262,0.006851914,0.0062514944,25,0.5368689,0.42777228,0.46302712
"(-121, -12, 11)",-121,-12,11,0.009686926,0.006936798,0.005098827,25,0.6077288,0.42420685,0.4179839
"(-117, -12, 11)",-117,-12,11,0.0075706653,0.009002193,0.0069046714,50,0.5925891,0.4031394,0.4158727
"(-113, -12, 11)",-113,-12,11,0.0060896594,0.010255487,0.007952848,75,0.57649803,0.37861037,0.41384345
"(-109, -12, 11)",-109,-12,11,0.0056672045,0.011316821,0.008488115,100,0.56107515,0.35347262,0.4124135
"(-105, -12, 11)",-105,-12,11,0.0064405813,0.011964404,0.008716632,125,0.54796886,0.33159092,0.41172042
"(-101, -12, 11)",-101,-12,11,0.00624756,0.009355962,0.009626691,125,0.5379382,0.3128097,0.4119382
"(-97, -12, 11)",-97,-12,11,0.007427634,0.007516301,0.01040857,125,0.53487265,0.30769923,0.41331327
"(-93, -12, 11)",-93,-12,11,0.010045528,0.010482726,0.010869889,125,0.5394752,0.3205191,0.41562632
"(-89, -12, 11)",-89,-12,11,0.012786114,0.015265393,0.011130926,125,0.55107284,0.35159224,0.41896236
"(-85, -12, 11)",-85,-12,11,0.0146999,0.018600602,0.010963228,125,0.566813,0.39735076,0.42327738
"(-81, -12, 11)",-81,-12,11,0.015694601,0.019423844,0.010537633,125,0.58259094,0.4477478,0.4283254
"(-78, -12, 11)",-78,-12,11,0.016075512,0.017684592,0.009783839,125,0.59491086,0.49334615,0.43323642
"(-74, -12, 11)",-74,-12,11,0.015466083,0.012493327,0.009622004,125,0.6016863,0.5269507,0.43695065
"(-70, -12, 11)",-70,-12,11,0.014087768,0.009173179,0.010146975,125,0.60210955,0.54285574,0.43889803
"(-66, -12, 11)",-66,-12,11,0.011534035,0.01225275,0.0109607475,125,0.5973579,0.54166436,0.43902627
"(-62, -12, 11)",-62,-12,11,0.009113082,0.01620259,0.011878025,125,0.58903754,0.52738285,0.43712404
"(-58, -12, 11)",-58,-12,11,0.0077980715,0.016779307,0.0121323,125,0.5801589,0.5051635,0.43387684
"(-54, -12, 11)",-54,-12,11,0.0074708494,0.013398017,0.011224696,125,0.57453686,0.48180383,0.43036026
"(-50, -12, 11)",-50,-12,11,0.007913745,0.008502214,0.009478491,125,0.5729031,0.46181726,0.4271871
"(-46, -12, 11)",-46,-12,11,0.008554703,0.006146213,0.0073471046,125,0.5745344,0.44687974,0.42478976
"(-42, -12, 11)",-42,-12,11,0.0086862575,0.008105153,0.0059938002,125,0.57732326,0.43498826,0.42334366
"(-38, -12, 11)",-38,-12,11,0.008675852,0.009258608,0.006168906,125,0.57799745,0.424055,0.42254502
"(-34, -12, 11)",-34,-12,11,0.009718708,0.008370491,0.0064558736,125,0.57387036,0.4135699,0.42178577
"(-30, -12, 11)",-30,-12,11,0.012657383,0.0076541468,0.0063240193,125,0.5644343,0.40500996,0.42128706
"(-26, -12, 11)",-26,-12,11,0.015499666,0.008229183,0.0058471463,125,0.5506106,0.3997686,0.42099243
"(-22, -12, 11)",-22,-12,11,0.017638102,0.010448401,0.005622582,125,0.5355361,0.3989962,0.42118472
"(-18, -12, 11)",-18,-12,11,0.018665632,0.01264986,0.006251942,125,0.523055,0.40291387,0.42192513
"(-14, -12, 11)",-14,-12,11,0.018804641,0.014455326,0.0076459735,125,0.5154524,0.41088226,0.42295957
"(-10, -12, 11)",-10,-12,11,0.017877128,0.015014137,0.009030204,125,0.513508,0.42196456,0.42355004
"(-6, -12, 11)",-6,-12,11,0.015778562,0.0138241295,0.00965679,125,0.5166679,0.4351286,0.4234223
"(-2, -12, 11)",-2,-12,11,0.012630848,0.011057965,0.009449308,125,0.5231738,0.4482567,0.4222516
"(2, -12, 11)",2,-12,11,0.008914314,0.007341847,0.008586141,125,0.5314036,0.4586436,0.4204676
"(6, -12, 11)",6,-12,11,0.00632503,0.005184575,0.006993147,125,0.539438,0.46399677,0.41898867
"(10, -12, 11)",10,-12,11,0.006014004,0.004924277,0.005112258,125,0.5460985,0.4638961,0.41830072
"(14, -12, 11)",14,-12,11,0.006523194,0.004792835,0.0039389217,125,0.5512499,0.46007243,0.41866973
"(18, -12, 11)",18,-12,11,0.00634242,0.0045682127,0.0040111663,125,0.5554125,0.4548221,0.42027017
"(22, -12, 11)",22,-12,11,0.0056485883,0.0046249633,0.0046306485,125,0.5593809,0.4499946,0.4229881
"(25, -12, 11)",25,-12,11,0.0049419706,0.004649534,0.0054942933,125,0.5632077,0.44579652,0.42629907
"(29, -12, 11)",29,-12,11,0.004496119,0.0045824526,0.0066447863,125,0.5667764,0.44132638,0.4300541
"(33, -12, 11)",33,-12,11,0.004397677,0.0047236467,0.0076813605,125,0.5694113,0.43547407,0.4339122
"(37, -12, 11)",37,-12,11,0.0045071957,0.005231117,0.008271858,125,0.5708754,0.4281931,0.43764725
"(41, -12, 11)",41,-12,11,0.004606943,0.0055352184,0.008271441,125,0.57093245,0.4206304,0.44077566
"(45, -12, 11)",45,-12,11,0.0043926938,0.0054199505,0.007697551,125,0.56986517,0.41408625,0.4428511
"(49, -12, 11)",49,-12,11,0.004468628,0.005488287,0.0073688477,125,0.56817794,0.40985143,0.4432426
"(53, -12, 11)",53,-12,11,0.0049378644,0.006080235,0.008809712,125,0.566042,0.4084415,0.44124976
"(57, -12, 11)",57,-12,11,0.005561429,0.006835317,0.011721072,125,0.56334144,0.41011673,0.436433
"(61, -12, 11)",61,-12,11,0.0060079996,0.0073398533,0.014616884,125,0.5599493,0.41404656,0.42899036
"(65, -12, 11)",65,-12,11,0.0062453644,0.007256133,0.016352005,125,0.55580634,0.41868022,0.41973665
"(69, -12, 11)",69,-12,11,0.0062419763,0.006953375,0.016218698,125,0.5511115,0.4226463,0.40996665
"(73, -12, 11)",73,-12,11,0.0057630097,0.006840668,0.014264413,125,0.5466172,0.42509407,0.4014424
"(77, -12, 11)",77,-12,11,0.005291983,0.0073122536,0.011547635,125,0.5432654,0.42618626,0.39567232
"(81, -12, 11)",81,-12,11,0.005376421,0.008426398,0.009790212,125,0.5416075,0.42707267,0.39371023
"(85, -12, 11)",85,-12,11,0.006306007,0.009276184,0.01093739,125,0.5420405,0.42872116,0.3961666
"(89, -12, 11)",89,-12,11,0.0080492245,0.009464449,0.01357114,125,0.5443023,0.43100628,0.4025487
"(93, -12, 11)",93,-12,11,0.009849519,0.008827315,0.015560398,125,0.5474987,0.43362597,0.41169453
"(97, -12, 11)",97,-12,11,0.011476868,0.007984224,0.016410815,125,0.5505323,0.43565047,0.42246234
"(101, -12, 11)",101,-12,11,0.01266123,0.0077001704,0.016129866,125,0.55253166,0.43616298,0.4336572
"(105, -12, 11)",105,-12,11,0.013371488,0.00807642,0.015038934,125,0.55290806,0.4348171,0.44395697
"(109, -12, 11)",109,-12,11,0.013791381,0.008277691,0.013587125,100,0.5524066,0.4327591,0.45050663
"(113, -12, 11)",113,-12,11,0.014361214,0.008178279,0.011728587,75,0.5509492,0.430392,0.45572108
"(117, -12, 11)",117,-12,11,0.0147606265,0.007997318,0.009357188,50,0.54880506,0.42880738,0.45910922
"(121, -12, 11)",121,-12,11,0.014826299,0.007624354,0.007129381,25,0.5462277,0.42844832,0.460306
"(-121, -16, 11)",-121,-16,11,0.009595974,0.0072824582,0.00508118,25,0.6087086,0.41082433,0.41701058
"(-117, -16, 11)",-117,-16,11,0.0069302064,0.008839056,0.0067946687,50,0.5963853,0.38799188,0.41436315
"(-113, -16, 11)",-113,-16,11,0.005080158,0.009582911,0.007696389,75,0.5848653,0.36342913,0.41236013
"(-109, -16, 11)",-109,-16,11,0.0049264305,0.009952373,0.008231509,100,0.5751455,0.3400409,0.41124755
"(-105, -16, 11)",-105,-16,11,0.0062125297,0.01013917,0.008524924,125,0.56846666,0.32180783,0.4109447
"(-101, -16, 11)",-101,-16,11,0.0071265665,0.007856709,0.0093612755,125,0.5657224,0.30893424,0.4109855
"(-97, -16, 11)",-97,-16,11,0.008277238,0.007867315,0.010315035,125,0.5691812,0.31057915,0.4123351
"(-93, -16, 11)",-93,-16,11,0.010892615,0.011977759,0.011158946,125,0.5789545,0.32929236,0.4148346
"(-89, -16, 11)",-89,-16,11,0.013134207,0.016076542,0.011698402,125,0.59370965,0.36388677,0.41832772
"(-85, -16, 11)",-85,-16,11,0.013852053,0.01782035,0.011990253,125,0.608991,0.40916458,0.42277154
"(-81, -16, 11)",-81,-16,11,0.013450031,0.018156301,0.01177295,125,0.621236,0.45582542,0.42770034
"(-78, -16, 11)",-78,-16,11,0.012379293,0.015797887,0.011074602,125,0.6283549,0.49542463,0.43230385
"(-74, -16, 11)",-74,-16,11,0.010583438,0.010490202,0.01069729,125,0.6295672,0.5220463,0.43564764
"(-70, -16, 11)",-70,-16,11,0.009119682,0.008936661,0.010794737,125,0.6254488,0.5315191,0.43732184
"(-66, -16, 11)",-66,-16,11,0.007737924,0.0120597035,0.011228289,125,0.6169982,0.5261021,0.43721303
"(-62, -16, 11)",-62,-16,11,0.0067250878,0.014665052,0.011750432,125,0.60696805,0.5104785,0.43546498
"(-58, -16, 11)",-58,-16,11,0.0064597977,0.014355648,0.011722158,125,0.5977152,0.49063435,0.43266252
"(-54, -16, 11)",-54,-16,11,0.0067162625,0.011236206,0.010709389,125,0.5913756,0.47210974,0.4297834
"(-50, -16, 11)",-50,-16,11,0.0075336867,0.007007797,0.008972908,125,0.5880998,0.45745695,0.42741412
"(-46, -16, 11)",-46,-16,11,0.008098915,0.005084608,0.007062885,125,0.5875595,0.44654945,0.42601407
"(-42, -16, 11)",-42,-16,11,0.008084408,0.0069938404,0.0061309366,125,0.5878244,0.43594936,0.42573106
"(-38, -16, 11)",-38,-16,11,0.008374107,0.009087061,0.006594704,125,0.5859253,0.4235784,0.42607713
"(-34, -16, 11)",-34,-16,11,0.009616482,0.008827002,0.0068216743,125,0.5790921,0.40907967,0.42604652
"(-30, -16, 11)",-30,-16,11,0.01280763,0.00791405,0.006268117,125,0.5667116,0.39534336,0.42554602
"(-26, -16, 11)",-26,-16,11,0.01617274,0.008607049,0.005280381,125,0.54980826,0.38582325,0.42432183
"(-22, -16, 11)",-22,-16,11,0.018815894,0.011504206,0.0049630497,125,0.5311243,0.3831697,0.42260367
"(-18, -16, 11)",-18,-16,11,0.01995039,0.013692813,0.006666267,125,0.51452714,0.38839856,0.4207203
"(-14, -16, 11)",-14,-16,11,0.019913515,0.0147775225,0.009714193,125,0.5033039,0.40045455,0.41907305
"(-10, -16, 11)",-10,-16,11,0.01856646,0.0151340375,0.012372006,125,0.4989628,0.41690204,0.41754583
"(-6, -16, 11)",-6,-16,11,0.016427698,0.014167243,0.013554396,125,0.5014875,0.43534428,0.41640893
"(-2, -16, 11)",-2,-16,11,0.013115726,0.0118010705,0.013086566,125,0.5096248,0.45276144,0.4154882
"(2, -16, 11)",2,-16,11,0.009560516,0.008402231,0.0115699945,125,0.52106404,0.46543396,0.41469672
"(6, -16, 11)",6,-16,11,0.0069409576,0.006488751,0.009408867,125,0.53330064,0.471181,0.4145947
"(10, -16, 11)",10,-16,11,0.0058876937,0.0058054314,0.007111202,125,0.54440296,0.47033727,0.41531003
"(14, -16, 11)",14,-16,11,0.006171214,0.0051564686,0.0055485545,125,0.5532759,0.4654315,0.4167143
"(18, -16, 11)",18,-16,11,0.005949249,0.0051701833,0.0052084504,125,0.55985296,0.45931756,0.41886166
"(22, -16, 11)",22,-16,11,0.0053367233,0.005330376,0.005580869,125,0.56506354,0.45387754,0.42198896
"(25, -16, 11)",25,-16,11,0.0046399278,0.004988104,0.0063927257,125,0.56939745,0.44905582,0.4258622
"(29, -16, 11)",29,-16,11,0.0042482936,0.004366561,0.0073645404,125,0.5730916,0.44372326,0.43041173
"(33, -16, 11)",33,-16,11,0.004281245,0.003981462,0.007817719,125,0.5757776,0.4367809,0.4352582
"(37, -16, 11)",37,-16,11,0.0045658615,0.0039991844,0.007414182,125,0.57730883,0.42844743,0.43986413
"(41, -16, 11)",41,-16,11,0.0048551746,0.0040235766,0.006465968,125,0.5775176,0.4202343,0.44342434
"(45, -16, 11)",45,-16,11,0.004767012,0.0043927836,0.00597488,125,0.57657963,0.41363257,0.44516245
"(49, -16, 11)",49,-16,11,0.0047195833,0.0058528776,0.0073301,125,0.5747945,0.40975398,0.4444589
"(53, -16, 11)",53,-16,11,0.0050018732,0.007453244,0.010434643,125,0.5721318,0.40885413,0.4408039
"(57, -16, 11)",57,-16,11,0.00532231,0.008328749,0.013647675,125,0.56837994,0.41093916,0.4341764
"(61, -16, 11)",61,-16,11,0.005341478,0.0083085885,0.015784513,125,0.5635344,0.41484004,0.42526692
"(65, -16, 11)",65,-16,11,0.005379888,0.007327517,0.016309213,125,0.5576986,0.41875494,0.41522092
"(69, -16, 11)",69,-16,11,0.0053059184,0.006219351,0.014977719,125,0.5513283,0.42149246,0.40544465
"(73, -16, 11)",73,-16,11,0.005408536,0.0058268746,0.012331603,125,0.5453029,0.42249367,0.3975828
"(77, -16, 11)",77,-16,11,0.0062138024,0.0066404156,0.0099879205,125,0.54043996,0.4226066,0.39280853
"(81, -16, 11)",81,-16,11,0.0074613625,0.008254013,0.00938524,125,0.5371266,0.42340988,0.3916603
"(85, -16, 11)",85,-16,11,0.008910309,0.009349645,0.011153277,125,0.53591937,0.42606303,0.39444306
"(89, -16, 11)",89,-16,11,0.010512801,0.009494607,0.013505777,125,0.5367151,0.43002054,0.40053523
"(93, -16, 11)",93,-16,11,0.01190242,0.008711175,0.015154673,125,0.53898114,0.43437237,0.40887508
"(97, -16, 11)",97,-16,11,0.013017183,0.0077702296,0.01599302,125,0.54211134,0.43782172,0.4185631
"(101, -16, 11)",101,-16,11,0.0137864845,0.0076117334,0.016209487,125,0.54559636,0.43922275,0.42884853
"(105, -16, 11)",105,-16,11,0.014133904,0.008290391,0.015775383,125,0.5487239,0.43822947,0.43868583
"(109, -16, 11)",109,-16,11,0.0141904615,0.008796172,0.01471258,100,0.55117,0.4361643,0.44477692
"(113, -16, 11)",113,-16,11,0.014637116,0.0088609075,0.013181613,75,0.55313957,0.433551,0.44993964
"(117, -16, 11)",117,-16,11,0.015125107,0.008605974,0.011030208,50,0.5544874,0.4316166,0.4537287
"(121, -16, 11)",121,-16,11,0.01538392,0.00797209,0.008798811,25,0.5550222,0.43103275,0.4556953
"(-121, -20, 11)",-121,-20,11,0.008645398,0.006932374,0.004524333,25,0.6102296,0.40090343,0.41722506
"(-117, -20, 11)",-117,-20,11,0.006278163,0.007766153,0.006026517,50,0.6024078,0.37758625,0.41445827
"(-113, -20, 11)",-113,-20,11,0.004496907,0.0080180345,0.0069151577,75,0.5965706,0.35421363,0.41264328
"(-109, -20, 11)",-109,-20,11,0.0045992103,0.0077498523,0.007468028,100,0.5932162,0.33336625,0.41176865
"(-105, -20, 11)",-105,-20,11,0.0064400514,0.007945615,0.0077631613,125,0.5929744,0.31909484,0.4116951
"(-101, -20, 11)",-101,-20,11,0.008093604,0.006631599,0.008163832,125,0.597359,0.31160444,0.41153672
"(-97, -20, 11)",-97,-20,11,0.009844497,0.008491112,0.009061876,125,0.60627913,0.31837833,0.4127495
"(-93, -20, 11)",-93,-20,11,0.011565204,0.012788131,0.0100949835,125,0.6189638,0.34040996,0.4150074
"(-89, -20, 11)",-89,-20,11,0.012031962,0.015694948,0.011018695,125,0.6335183,0.37547553,0.41817608
"(-85, -20, 11)",-85,-20,11,0.011691507,0.016362626,0.011750647,125,0.64575005,0.41791365,0.42209136
"(-81, -20, 11)",-81,-20,11,0.010674824,0.016243916,0.011957235,125,0.65277624,0.45918697,0.4262468
"(-78, -20, 11)",-78,-20,11,0.008736963,0.013253656,0.0116282785,125,0.6539473,0.49246654,0.43011326
"(-74, -20, 11)",-74,-20,11,0.006776856,0.00943767,0.011165033,125,0.6499063,0.5127172,0.4330741
"(-70, -20, 11)",-70,-20,11,0.006097471,0.010242826,0.010841012,125,0.6412364,0.5173929,0.43469614
"(-66, -20, 11)",-66,-20,11,0.005934095,0.0126550635,0.01084611,125,0.62975866,0.50947607,0.4348149
"(-62, -20, 11)",-62,-20,11,0.0058102487,0.013590503,0.011001792,125,0.61843383,0.4938886,0.43361235
"(-58, -20, 11)",-58,-20,11,0.005851152,0.012473789,0.010757268,125,0.6090539,0.47656155,0.43156812
"(-54, -20, 11)",-54,-20,11,0.006343698,0.009464683,0.009743347,125,0.6024888,0.4619823,0.4294407
"(-50, -20, 11)",-50,-20,11,0.007333382,0.005976599,0.008202382,125,0.59861326,0.4514598,0.4278346
"(-46, -20, 11)",-46,-20,11,0.007938537,0.0047227275,0.0067398716,125,0.5969279,0.4433441,0.42735928
"(-42, -20, 11)",-42,-20,11,0.007716903,0.006563872,0.0063665207,125,0.59568506,0.43375808,0.42815357
"(-38, -20, 11)",-38,-20,11,0.0077589895,0.009225808,0.006979638,125,0.5922554,0.42023644,0.4296027
"(-34, -20, 11)",-34,-20,11,0.008801631,0.009585393,0.007149305,125,0.5838015,0.40218276,0.43042597
"(-30, -20, 11)",-30,-20,11,0.01138221,0.008264677,0.0063014883,125,0.56969047,0.383267,0.4299668
